id,class
71288,4
71289,9
71290,14
71291,14
71292,13
71293,19
71294,14
71295,8
71296,15
71297,14
71298,11
71299,8
71300,6
71301,2
71302,12
71303,9
71304,11
71305,15
71306,6
71307,14
71308,5
71309,1
71310,13
71311,8
71312,13
71313,15
71314,3
71315,6
71316,18
71317,4
71318,13
71319,13
71320,11
71321,19
71322,1
71323,7
71324,3
71325,6
71326,6
71327,14
71328,18
71329,7
71330,15
71331,19
71332,14
71333,3
71334,6
71335,14
71336,16
71337,6
71338,15
71339,12
71340,1
71341,18
71342,18
71343,13
71344,9
71345,10
71346,15
71347,7
71348,7
71349,19
71350,18
71351,8
71352,6
71353,15
71354,18
71355,9
71356,15
71357,3
71358,7
71359,8
71360,6
71361,1
71362,8
71363,1
71364,10
71365,14
71366,17
71367,18
71368,9
71369,6
71370,18
71371,4
71372,6
71373,1
71374,14
71375,8
71376,2
71377,9
71378,13
71379,15
71380,9
71381,8
71382,1
71383,6
71384,3
71385,8
71386,10
71387,19
71388,18
71389,4
71390,5
71391,10
71392,15
71393,2
71394,1
71395,9
71396,6
71397,11
71398,11
71399,4
71400,8
71401,9
71402,8
71403,12
71404,19
71405,10
71406,1
71407,17
71408,9
71409,6
71410,14
71411,8
71412,4
71413,19
71414,6
71415,10
71416,8
71417,19
71418,4
71419,19
71420,14
71421,13
71422,6
71423,16
71424,17
71425,15
71426,8
71427,19
71428,18
71429,14
71430,18
71431,7
71432,15
71433,2
71434,2
71435,6
71436,13
71437,6
71438,15
71439,13
71440,10
71441,14
71442,11
71443,8
71444,6
71445,14
71446,1
71447,8
71448,4
71449,2
71450,6
71451,1
71452,9
71453,3
71454,8
71455,19
71456,15
71457,15
71458,18
71459,18
71460,5
71461,10
71462,14
71463,3
71464,9
71465,14
71466,2
71467,9
71468,18
71469,18
71470,13
71471,18
71472,14
71473,8
71474,10
71475,9
71476,15
71477,4
71478,15
71479,15
71480,3
71481,3
71482,13
71483,3
71484,14
71485,8
71486,4
71487,8
71488,9
71489,14
71490,19
71491,6
71492,19
71493,10
71494,9
71495,14
71496,3
71497,8
71498,7
71499,3
71500,19
71501,14
71502,11
71503,3
71504,9
71505,3
71506,8
71507,13
71508,13
71509,13
71510,9
71511,18
71512,3
71513,9
71514,7
71515,1
71516,15
71517,7
71518,13
71519,14
71520,18
71521,10
71522,5
71523,14
71524,3
71525,18
71526,3
71527,12
71528,12
71529,11
71530,6
71531,4
71532,18
71533,13
71534,17
71535,4
71536,19
71537,16
71538,12
71539,3
71540,8
71541,9
71542,19
71543,8
71544,11
71545,6
71546,1
71547,9
71548,19
71549,15
71550,12
71551,8
71552,8
71553,3
71554,3
71555,13
71556,13
71557,14
71558,10
71559,11
71560,9
71561,7
71562,18
71563,18
71564,12
71565,19
71566,17
71567,2
71568,13
71569,3
71570,3
71571,8
71572,9
71573,13
71574,11
71575,3
71576,8
71577,3
71578,11
71579,16
71580,1
71581,14
71582,13
71583,18
71584,15
71585,1
71586,18
71587,4
71588,13
71589,11
71590,13
71591,3
71592,9
71593,7
71594,2
71595,13
71596,3
71597,10
71598,18
71599,13
71600,12
71601,3
71602,19
71603,19
71604,18
71605,15
71606,6
71607,19
71608,8
71609,19
71610,15
71611,19
71612,12
71613,14
71614,4
71615,14
71616,13
71617,6
71618,14
71619,9
71620,8
71621,4
71622,12
71623,5
71624,18
71625,11
71626,15
71627,7
71628,14
71629,1
71630,4
71631,15
71632,13
71633,16
71634,9
71635,15
71636,13
71637,13
71638,3
71639,14
71640,15
71641,19
71642,11
71643,9
71644,9
71645,9
71646,10
71647,9
71648,16
71649,18
71650,19
71651,5
71652,6
71653,18
71654,2
71655,1
71656,13
71657,13
71658,8
71659,10
71660,18
71661,11
71662,18
71663,19
71664,12
71665,14
71666,19
71667,13
71668,7
71669,1
71670,16
71671,17
71672,18
71673,3
71674,12
71675,9
71676,14
71677,16
71678,12
71679,19
71680,18
71681,10
71682,14
71683,13
71684,13
71685,15
71686,13
71687,6
71688,6
71689,1
71690,1
71691,4
71692,16
71693,16
71694,2
71695,18
71696,13
71697,4
71698,19
71699,7
71700,9
71701,8
71702,2
71703,1
71704,10
71705,13
71706,1
71707,19
71708,12
71709,1
71710,2
71711,2
71712,15
71713,9
71714,15
71715,6
71716,14
71717,18
71718,14
71719,13
71720,15
71721,14
71722,13
71723,17
71724,19
71725,13
71726,12
71727,19
71728,11
71729,12
71730,6
71731,6
71732,5
71733,8
71734,9
71735,3
71736,2
71737,9
71738,6
71739,3
71740,10
71741,13
71742,12
71743,11
71744,13
71745,18
71746,3
71747,3
71748,7
71749,11
71750,1
71751,3
71752,9
71753,8
71754,1
71755,1
71756,18
71757,5
71758,3
71759,9
71760,13
71761,13
71762,5
71763,19
71764,3
71765,13
71766,16
71767,14
71768,1
71769,3
71770,19
71771,9
71772,9
71773,8
71774,1
71775,1
71776,18
71777,5
71778,13
71779,1
71780,19
71781,8
71782,16
71783,12
71784,2
71785,8
71786,14
71787,16
71788,8
71789,18
71790,6
71791,14
71792,2
71793,10
71794,1
71795,16
71796,17
71797,9
71798,12
71799,18
71800,15
71801,18
71802,3
71803,14
71804,1
71805,15
71806,6
71807,14
71808,17
71809,8
71810,1
71811,6
71812,1
71813,9
71814,12
71815,18
71816,8
71817,16
71818,15
71819,13
71820,10
71821,14
71822,9
71823,8
71824,5
71825,6
71826,6
71827,14
71828,19
71829,10
71830,4
71831,14
71832,19
71833,15
71834,12
71835,19
71836,13
71837,8
71838,16
71839,3
71840,7
71841,4
71842,8
71843,8
71844,14
71845,8
71846,14
71847,18
71848,9
71849,8
71850,3
71851,11
71852,8
71853,12
71854,6
71855,6
71856,1
71857,8
71858,12
71859,8
71860,6
71861,14
71862,4
71863,15
71864,9
71865,8
71866,14
71867,3
71868,10
71869,10
71870,14
71871,19
71872,13
71873,3
71874,10
71875,11
71876,6
71877,7
71878,7
71879,4
71880,4
71881,2
71882,12
71883,9
71884,13
71885,11
71886,3
71887,11
71888,17
71889,6
71890,6
71891,13
71892,16
71893,13
71894,17
71895,6
71896,3
71897,12
71898,10
71899,13
71900,17
71901,11
71902,9
71903,3
71904,8
71905,15
71906,19
71907,7
71908,11
71909,5
71910,10
71911,12
71912,18
71913,19
71914,8
71915,14
71916,15
71917,1
71918,6
71919,9
71920,9
71921,15
71922,8
71923,3
71924,12
71925,4
71926,2
71927,13
71928,4
71929,18
71930,3
71931,9
71932,18
71933,13
71934,19
71935,13
71936,12
71937,18
71938,13
71939,10
71940,9
71941,8
71942,13
71943,13
71944,19
71945,15
71946,15
71947,6
71948,12
71949,13
71950,11
71951,11
71952,12
71953,1
71954,13
71955,6
71956,3
71957,18
71958,1
71959,17
71960,13
71961,10
71962,14
71963,18
71964,14
71965,16
71966,16
71967,13
71968,4
71969,8
71970,9
71971,19
71972,2
71973,1
71974,1
71975,2
71976,13
71977,2
71978,13
71979,6
71980,19
71981,12
71982,14
71983,15
71984,19
71985,16
71986,15
71987,9
71988,8
71989,15
71990,13
71991,6
71992,12
71993,4
71994,4
71995,4
71996,18
71997,3
71998,4
71999,8
72000,9
72001,4
72002,17
72003,17
72004,16
72005,9
72006,3
72007,1
72008,1
72009,8
72010,18
72011,14
72012,19
72013,15
72014,10
72015,6
72016,14
72017,18
72018,14
72019,1
72020,1
72021,10
72022,3
72023,12
72024,8
72025,12
72026,16
72027,3
72028,18
72029,17
72030,13
72031,4
72032,3
72033,16
72034,2
72035,17
72036,19
72037,10
72038,9
72039,10
72040,14
72041,5
72042,9
72043,10
72044,3
72045,15
72046,13
72047,15
72048,11
72049,16
72050,8
72051,7
72052,14
72053,14
72054,14
72055,12
72056,3
72057,14
72058,9
72059,18
72060,3
72061,4
72062,19
72063,11
72064,6
72065,9
72066,17
72067,13
72068,18
72069,3
72070,9
72071,18
72072,18
72073,7
72074,14
72075,15
72076,14
72077,8
72078,4
72079,14
72080,18
72081,14
72082,13
72083,9
72084,15
72085,19
72086,18
72087,3
72088,7
72089,4
72090,18
72091,12
72092,11
72093,6
72094,19
72095,11
72096,12
72097,18
72098,13
72099,7
72100,19
72101,19
72102,15
72103,9
72104,1
72105,15
72106,1
72107,1
72108,13
72109,7
72110,8
72111,10
72112,6
72113,9
72114,10
72115,7
72116,9
72117,17
72118,8
72119,14
72120,8
72121,6
72122,2
72123,6
72124,4
72125,18
72126,13
72127,13
72128,3
72129,5
72130,15
72131,13
72132,15
72133,7
72134,1
72135,16
72136,12
72137,16
72138,4
72139,12
72140,14
72141,2
72142,15
72143,19
72144,4
72145,7
72146,16
72147,19
72148,9
72149,17
72150,13
72151,1
72152,8
72153,6
72154,13
72155,4
72156,15
72157,11
72158,3
72159,12
72160,3
72161,2
72162,4
72163,3
72164,6
72165,1
72166,15
72167,6
72168,9
72169,14
72170,5
72171,12
72172,3
72173,17
72174,14
72175,4
72176,3
72177,13
72178,14
72179,15
72180,6
72181,14
72182,2
72183,6
72184,13
72185,13
72186,14
72187,15
72188,11
72189,11
72190,15
72191,8
72192,9
72193,3
72194,5
72195,19
72196,4
72197,3
72198,1
72199,1
72200,14
72201,6
72202,13
72203,14
72204,3
72205,3
72206,14
72207,19
72208,12
72209,13
72210,14
72211,15
72212,17
72213,10
72214,1
72215,9
72216,8
72217,3
72218,2
72219,2
72220,7
72221,8
72222,15
72223,15
72224,13
72225,6
72226,9
72227,7
72228,13
72229,10
72230,12
72231,8
72232,10
72233,5
72234,10
72235,14
72236,8
72237,15
72238,8
72239,15
72240,9
72241,12
72242,4
72243,3
72244,9
72245,13
72246,14
72247,10
72248,8
72249,6
72250,14
72251,13
72252,7
72253,6
72254,11
72255,13
72256,19
72257,12
72258,3
72259,15
72260,8
72261,19
72262,9
72263,13
72264,13
72265,2
72266,19
72267,12
72268,14
72269,7
72270,14
72271,16
72272,19
72273,9
72274,8
72275,6
72276,14
72277,11
72278,19
72279,15
72280,17
72281,9
72282,4
72283,15
72284,19
72285,18
72286,10
72287,7
72288,6
72289,18
72290,3
72291,6
72292,12
72293,15
72294,10
72295,19
72296,14
72297,4
72298,7
72299,18
72300,6
72301,10
72302,19
72303,4
72304,15
72305,13
72306,13
72307,14
72308,6
72309,19
72310,4
72311,18
72312,6
72313,7
72314,3
72315,17
72316,12
72317,14
72318,15
72319,6
72320,1
72321,2
72322,18
72323,1
72324,3
72325,10
72326,9
72327,17
72328,1
72329,3
72330,3
72331,8
72332,4
72333,9
72334,15
72335,6
72336,14
72337,8
72338,7
72339,14
72340,4
72341,3
72342,9
72343,10
72344,8
72345,9
72346,3
72347,6
72348,9
72349,6
72350,3
72351,3
72352,12
72353,13
72354,6
72355,19
72356,12
72357,14
72358,7
72359,15
72360,9
72361,18
72362,2
72363,6
72364,1
72365,6
72366,10
72367,12
72368,1
72369,14
72370,13
72371,14
72372,11
72373,16
72374,18
72375,4
72376,5
72377,3
72378,3
72379,15
72380,9
72381,15
72382,13
72383,18
72384,1
72385,18
72386,14
72387,1
72388,1
72389,13
72390,13
72391,2
72392,18
72393,14
72394,3
72395,15
72396,18
72397,15
72398,9
72399,11
72400,18
72401,2
72402,13
72403,15
72404,18
72405,12
72406,18
72407,19
72408,13
72409,15
72410,10
72411,16
72412,9
72413,18
72414,10
72415,1
72416,19
72417,13
72418,9
72419,18
72420,14
72421,18
72422,16
72423,1
72424,5
72425,1
72426,19
72427,9
72428,11
72429,3
72430,10
72431,13
72432,11
72433,3
72434,9
72435,10
72436,15
72437,10
72438,2
72439,13
72440,6
72441,2
72442,7
72443,19
72444,9
72445,3
72446,2
72447,7
72448,4
72449,6
72450,9
72451,8
72452,3
72453,9
72454,14
72455,13
72456,17
72457,5
72458,18
72459,19
72460,12
72461,15
72462,12
72463,1
72464,8
72465,6
72466,3
72467,8
72468,19
72469,13
72470,10
72471,14
72472,8
72473,6
72474,9
72475,9
72476,8
72477,13
72478,5
72479,7
72480,10
72481,14
72482,13
72483,13
72484,12
72485,12
72486,11
72487,9
72488,9
72489,3
72490,7
72491,5
72492,7
72493,15
72494,15
72495,11
72496,13
72497,2
72498,2
72499,14
72500,13
72501,17
72502,8
72503,12
72504,18
72505,12
72506,19
72507,6
72508,4
72509,11
72510,3
72511,5
72512,10
72513,16
72514,11
72515,10
72516,15
72517,14
72518,13
72519,18
72520,19
72521,13
72522,18
72523,11
72524,7
72525,6
72526,15
72527,9
72528,18
72529,10
72530,16
72531,18
72532,15
72533,7
72534,6
72535,12
72536,8
72537,10
72538,2
72539,9
72540,7
72541,15
72542,11
72543,7
72544,9
72545,14
72546,18
72547,18
72548,3
72549,13
72550,3
72551,16
72552,12
72553,7
72554,19
72555,19
72556,1
72557,13
72558,14
72559,13
72560,9
72561,18
72562,2
72563,3
72564,1
72565,5
72566,13
72567,6
72568,15
72569,8
72570,1
72571,15
72572,18
72573,14
72574,10
72575,15
72576,14
72577,4
72578,11
72579,17
72580,10
72581,19
72582,12
72583,1
72584,4
72585,11
72586,15
72587,18
72588,8
72589,9
72590,14
72591,3
72592,9
72593,10
72594,16
72595,3
72596,1
72597,19
72598,15
72599,18
72600,14
72601,14
72602,8
72603,11
72604,10
72605,18
72606,6
72607,14
72608,15
72609,8
72610,18
72611,15
72612,16
72613,4
72614,15
72615,6
72616,4
72617,6
72618,9
72619,13
72620,12
72621,8
72622,9
72623,4
72624,3
72625,13
72626,19
72627,13
72628,2
72629,13
72630,13
72631,14
72632,14
72633,12
72634,1
72635,10
72636,8
72637,18
72638,18
72639,3
72640,19
72641,3
72642,2
72643,3
72644,2
72645,1
72646,12
72647,16
72648,1
72649,11
72650,16
72651,17
72652,15
72653,10
72654,6
72655,6
72656,14
72657,3
72658,13
72659,6
72660,13
72661,2
72662,18
72663,3
72664,2
72665,11
72666,11
72667,13
72668,15
72669,10
72670,10
72671,15
72672,17
72673,5
72674,10
72675,19
72676,8
72677,8
72678,2
72679,13
72680,13
72681,6
72682,17
72683,12
72684,8
72685,18
72686,7
72687,13
72688,12
72689,9
72690,18
72691,12
72692,14
72693,14
72694,5
72695,15
72696,17
72697,1
72698,11
72699,15
72700,8
72701,4
72702,4
72703,2
72704,8
72705,4
72706,9
72707,19
72708,19
72709,7
72710,8
72711,8
72712,2
72713,8
72714,13
72715,13
72716,7
72717,6
72718,16
72719,12
72720,4
72721,6
72722,8
72723,8
72724,14
72725,11
72726,14
72727,10
72728,1
72729,2
72730,3
72731,1
72732,18
72733,19
72734,9
72735,7
72736,18
72737,2
72738,9
72739,3
72740,3
72741,8
72742,10
72743,14
72744,10
72745,18
72746,13
72747,13
72748,8
72749,19
72750,4
72751,14
72752,6
72753,6
72754,6
72755,14
72756,17
72757,9
72758,12
72759,16
72760,8
72761,8
72762,12
72763,14
72764,15
72765,12
72766,19
72767,13
72768,19
72769,8
72770,1
72771,19
72772,6
72773,9
72774,3
72775,17
72776,19
72777,6
72778,18
72779,18
72780,7
72781,17
72782,9
72783,9
72784,12
72785,1
72786,17
72787,13
72788,1
72789,4
72790,3
72791,13
72792,13
72793,6
72794,2
72795,16
72796,9
72797,15
72798,1
72799,14
72800,13
72801,14
72802,3
72803,15
72804,13
72805,19
72806,17
72807,10
72808,1
72809,12
72810,13
72811,4
72812,12
72813,2
72814,3
72815,18
72816,1
72817,12
72818,19
72819,18
72820,12
72821,10
72822,3
72823,4
72824,9
72825,14
72826,5
72827,9
72828,8
72829,6
72830,11
72831,3
72832,1
72833,13
72834,14
72835,1
72836,8
72837,9
72838,19
72839,3
72840,9
72841,15
72842,17
72843,8
72844,16
72845,10
72846,8
72847,3
72848,9
72849,4
72850,8
72851,2
72852,1
72853,1
72854,9
72855,6
72856,9
72857,19
72858,3
72859,19
72860,1
72861,9
72862,6
72863,5
72864,13
72865,18
72866,6
72867,13
72868,3
72869,15
72870,15
72871,13
72872,8
72873,4
72874,1
72875,10
72876,12
72877,13
72878,10
72879,1
72880,10
72881,8
72882,19
72883,18
72884,19
72885,12
72886,19
72887,7
72888,18
72889,8
72890,8
72891,8
72892,14
72893,9
72894,3
72895,14
72896,19
72897,9
72898,17
72899,9
72900,3
72901,15
72902,10
72903,14
72904,3
72905,5
72906,8
72907,6
72908,14
72909,13
72910,6
72911,14
72912,12
72913,11
72914,8
72915,4
72916,18
72917,8
72918,18
72919,13
72920,1
72921,17
72922,16
72923,7
72924,9
72925,9
72926,1
72927,12
72928,10
72929,14
72930,8
72931,3
72932,13
72933,3
72934,12
72935,1
72936,10
72937,13
72938,19
72939,10
72940,16
72941,2
72942,2
72943,7
72944,12
72945,18
72946,17
72947,8
72948,13
72949,8
72950,9
72951,6
72952,17
72953,12
72954,18
72955,10
72956,6
72957,14
72958,6
72959,8
72960,6
72961,8
72962,19
72963,11
72964,19
72965,18
72966,1
72967,9
72968,3
72969,15
72970,14
72971,19
72972,12
72973,13
72974,2
72975,16
72976,9
72977,19
72978,3
72979,1
72980,12
72981,4
72982,3
72983,10
72984,5
72985,9
72986,17
72987,18
72988,13
72989,15
72990,1
72991,1
72992,18
72993,6
72994,15
72995,18
72996,8
72997,4
72998,2
72999,6
73000,3
73001,14
73002,12
73003,6
73004,16
73005,3
73006,14
73007,9
73008,4
73009,13
73010,2
73011,18
73012,15
73013,9
73014,17
73015,13
73016,2
73017,19
73018,10
73019,4
73020,10
73021,9
73022,14
73023,9
73024,18
73025,18
73026,3
73027,14
73028,11
73029,14
73030,13
73031,12
73032,11
73033,10
73034,9
73035,15
73036,13
73037,8
73038,9
73039,13
73040,9
73041,16
73042,8
73043,14
73044,13
73045,14
73046,12
73047,6
73048,5
73049,7
73050,1
73051,10
73052,2
73053,6
73054,15
73055,5
73056,15
73057,13
73058,10
73059,17
73060,14
73061,3
73062,18
73063,14
73064,11
73065,18
73066,13
73067,9
73068,13
73069,4
73070,6
73071,19
73072,6
73073,15
73074,5
73075,6
73076,11
73077,19
73078,14
73079,5
73080,4
73081,13
73082,14
73083,7
73084,11
73085,4
73086,6
73087,6
73088,3
73089,3
73090,8
73091,17
73092,1
73093,16
73094,6
73095,12
73096,16
73097,4
73098,14
73099,13
73100,12
73101,18
73102,17
73103,3
73104,15
73105,9
73106,10
73107,12
73108,12
73109,15
73110,15
73111,13
73112,15
73113,9
73114,8
73115,1
73116,6
73117,3
73118,11
73119,3
73120,9
73121,5
73122,13
73123,3
73124,16
73125,12
73126,14
73127,1
73128,1
73129,13
73130,14
73131,8
73132,3
73133,19
73134,2
73135,13
73136,4
73137,17
73138,15
73139,9
73140,15
73141,11
73142,15
73143,3
73144,1
73145,13
73146,19
73147,3
73148,8
73149,3
73150,19
73151,7
73152,14
73153,4
73154,12
73155,17
73156,3
73157,9
73158,19
73159,9
73160,19
73161,11
73162,18
73163,1
73164,3
73165,15
73166,12
73167,15
73168,8
73169,19
73170,14
73171,16
73172,19
73173,18
73174,19
73175,18
73176,9
73177,17
73178,4
73179,11
73180,7
73181,10
73182,15
73183,1
73184,3
73185,10
73186,1
73187,1
73188,4
73189,1
73190,17
73191,6
73192,8
73193,16
73194,9
73195,10
73196,19
73197,3
73198,18
73199,14
73200,6
73201,12
73202,9
73203,15
73204,11
73205,16
73206,8
73207,17
73208,2
73209,14
73210,13
73211,1
73212,6
73213,18
73214,18
73215,1
73216,16
73217,9
73218,17
73219,9
73220,9
73221,5
73222,6
73223,3
73224,18
73225,12
73226,15
73227,14
73228,13
73229,9
73230,7
73231,14
73232,14
73233,17
73234,2
73235,9
73236,1
73237,4
73238,14
73239,18
73240,13
73241,7
73242,18
73243,19
73244,10
73245,8
73246,12
73247,4
73248,15
73249,6
73250,18
73251,1
73252,19
73253,19
73254,13
73255,16
73256,15
73257,4
73258,15
73259,13
73260,18
73261,10
73262,9
73263,4
73264,3
73265,14
73266,5
73267,8
73268,2
73269,9
73270,3
73271,11
73272,12
73273,1
73274,9
73275,3
73276,6
73277,12
73278,1
73279,14
73280,13
73281,5
73282,6
73283,3
73284,18
73285,13
73286,4
73287,13
73288,19
73289,1
73290,18
73291,7
73292,19
73293,14
73294,3
73295,3
73296,3
73297,12
73298,3
73299,18
73300,13
73301,7
73302,16
73303,14
73304,3
73305,15
73306,3
73307,3
73308,19
73309,14
73310,8
73311,18
73312,3
73313,8
73314,8
73315,8
73316,9
73317,9
73318,10
73319,6
73320,13
73321,15
73322,12
73323,15
73324,17
73325,3
73326,3
73327,1
73328,15
73329,13
73330,3
73331,13
73332,18
73333,1
73334,2
73335,6
73336,7
73337,15
73338,7
73339,14
73340,18
73341,16
73342,8
73343,15
73344,3
73345,4
73346,18
73347,3
73348,2
73349,9
73350,19
73351,18
73352,12
73353,6
73354,11
73355,15
73356,11
73357,6
73358,4
73359,3
73360,6
73361,12
73362,6
73363,8
73364,18
73365,4
73366,2
73367,3
73368,8
73369,1
73370,2
73371,3
73372,6
73373,8
73374,5
73375,10
73376,1
73377,7
73378,10
73379,15
73380,19
73381,9
73382,18
73383,3
73384,16
73385,1
73386,8
73387,9
73388,16
73389,15
73390,14
73391,3
73392,18
73393,9
73394,5
73395,19
73396,12
73397,15
73398,14
73399,2
73400,6
73401,18
73402,6
73403,1
73404,16
73405,19
73406,14
73407,12
73408,15
73409,12
73410,1
73411,3
73412,12
73413,1
73414,4
73415,19
73416,10
73417,1
73418,9
73419,11
73420,7
73421,1
73422,13
73423,4
73424,3
73425,9
73426,18
73427,18
73428,1
73429,9
73430,16
73431,1
73432,18
73433,6
73434,7
73435,18
73436,14
73437,3
73438,6
73439,3
73440,8
73441,8
73442,9
73443,9
73444,3
73445,17
73446,8
73447,1
73448,1
73449,16
73450,14
73451,3
73452,3
73453,14
73454,6
73455,13
73456,5
73457,9
73458,16
73459,15
73460,19
73461,9
73462,14
73463,8
73464,18
73465,17
73466,6
73467,8
73468,19
73469,9
73470,8
73471,6
73472,1
73473,7
73474,17
73475,18
73476,4
73477,13
73478,16
73479,9
73480,13
73481,17
73482,10
73483,3
73484,19
73485,15
73486,17
73487,15
73488,5
73489,8
73490,16
73491,18
73492,15
73493,7
73494,19
73495,15
73496,11
73497,2
73498,7
73499,17
73500,5
73501,4
73502,19
73503,4
73504,11
73505,1
73506,9
73507,14
73508,1
73509,4
73510,3
73511,19
73512,3
73513,18
73514,18
73515,8
73516,2
73517,1
73518,4
73519,10
73520,8
73521,1
73522,8
73523,4
73524,3
73525,9
73526,19
73527,1
73528,19
73529,8
73530,18
73531,15
73532,4
73533,14
73534,6
73535,14
73536,18
73537,1
73538,13
73539,12
73540,6
73541,3
73542,9
73543,8
73544,12
73545,3
73546,1
73547,13
73548,5
73549,9
73550,12
73551,10
73552,9
73553,4
73554,18
73555,14
73556,8
73557,1
73558,4
73559,17
73560,17
73561,15
73562,13
73563,4
73564,10
73565,14
73566,9
73567,17
73568,16
73569,3
73570,6
73571,9
73572,19
73573,15
73574,17
73575,13
73576,14
73577,6
73578,1
73579,14
73580,9
73581,1
73582,18
73583,11
73584,13
73585,8
73586,9
73587,16
73588,12
73589,12
73590,6
73591,12
73592,12
73593,14
73594,8
73595,9
73596,17
73597,9
73598,3
73599,13
73600,9
73601,10
73602,15
73603,15
73604,15
73605,10
73606,3
73607,8
73608,4
73609,6
73610,3
73611,15
73612,3
73613,13
73614,19
73615,2
73616,11
73617,18
73618,18
73619,18
73620,14
73621,1
73622,2
73623,10
73624,18
73625,13
73626,6
73627,8
73628,3
73629,11
73630,5
73631,12
73632,13
73633,14
73634,19
73635,10
73636,18
73637,15
73638,3
73639,6
73640,13
73641,4
73642,3
73643,14
73644,7
73645,13
73646,18
73647,6
73648,7
73649,15
73650,4
73651,3
73652,11
73653,3
73654,19
73655,19
73656,15
73657,9
73658,4
73659,8
73660,18
73661,8
73662,13
73663,6
73664,1
73665,3
73666,4
73667,3
73668,1
73669,18
73670,12
73671,14
73672,7
73673,11
73674,14
73675,3
73676,3
73677,9
73678,8
73679,13
73680,10
73681,18
73682,2
73683,13
73684,9
73685,4
73686,11
73687,1
73688,6
73689,12
73690,2
73691,13
73692,8
73693,8
73694,7
73695,2
73696,12
73697,18
73698,3
73699,1
73700,8
73701,5
73702,9
73703,3
73704,18
73705,17
73706,3
73707,13
73708,9
73709,5
73710,9
73711,18
73712,13
73713,13
73714,15
73715,10
73716,13
73717,12
73718,16
73719,3
73720,19
73721,14
73722,2
73723,10
73724,19
73725,11
73726,5
73727,1
73728,8
73729,4
73730,5
73731,6
73732,3
73733,1
73734,11
73735,10
73736,13
73737,18
73738,17
73739,5
73740,15
73741,11
73742,18
73743,9
73744,11
73745,9
73746,7
73747,16
73748,8
73749,17
73750,13
73751,15
73752,9
73753,5
73754,13
73755,1
73756,11
73757,3
73758,13
73759,15
73760,13
73761,2
73762,15
73763,17
73764,8
73765,9
73766,9
73767,8
73768,19
73769,12
73770,12
73771,16
73772,12
73773,3
73774,9
73775,1
73776,10
73777,18
73778,3
73779,7
73780,17
73781,11
73782,11
73783,14
73784,17
73785,3
73786,2
73787,9
73788,8
73789,10
73790,10
73791,3
73792,17
73793,19
73794,5
73795,14
73796,15
73797,9
73798,13
73799,15
73800,19
73801,6
73802,7
73803,7
73804,3
73805,19
73806,10
73807,3
73808,1
73809,19
73810,15
73811,3
73812,15
73813,14
73814,13
73815,14
73816,12
73817,17
73818,3
73819,11
73820,10
73821,17
73822,3
73823,16
73824,12
73825,3
73826,19
73827,15
73828,1
73829,15
73830,13
73831,2
73832,8
73833,8
73834,15
73835,2
73836,12
73837,5
73838,16
73839,1
73840,6
73841,14
73842,1
73843,13
73844,13
73845,12
73846,8
73847,3
73848,14
73849,14
73850,12
73851,11
73852,14
73853,19
73854,1
73855,8
73856,3
73857,9
73858,13
73859,15
73860,1
73861,18
73862,3
73863,12
73864,13
73865,15
73866,11
73867,14
73868,14
73869,18
73870,6
73871,7
73872,7
73873,3
73874,15
73875,5
73876,1
73877,6
73878,14
73879,18
73880,7
73881,3
73882,7
73883,9
73884,6
73885,13
73886,15
73887,17
73888,13
73889,18
73890,15
73891,15
73892,4
73893,18
73894,15
73895,11
73896,2
73897,4
73898,17
73899,4
73900,14
73901,17
73902,8
73903,15
73904,18
73905,16
73906,3
73907,14
73908,9
73909,14
73910,3
73911,18
73912,6
73913,15
73914,15
73915,12
73916,12
73917,10
73918,10
73919,18
73920,13
73921,12
73922,10
73923,4
73924,9
73925,11
73926,18
73927,18
73928,3
73929,3
73930,18
73931,5
73932,6
73933,18
73934,7
73935,15
73936,18
73937,18
73938,13
73939,13
73940,15
73941,6
73942,3
73943,5
73944,17
73945,11
73946,15
73947,6
73948,5
73949,8
73950,3
73951,9
73952,3
73953,4
73954,4
73955,4
73956,14
73957,8
73958,14
73959,14
73960,8
73961,14
73962,12
73963,14
73964,17
73965,4
73966,11
73967,15
73968,14
73969,3
73970,4
73971,6
73972,19
73973,18
73974,3
73975,17
73976,15
73977,14
73978,16
73979,19
73980,15
73981,6
73982,17
73983,14
73984,13
73985,1
73986,8
73987,18
73988,18
73989,4
73990,6
73991,8
73992,1
73993,19
73994,18
73995,8
73996,6
73997,8
73998,19
73999,9
74000,17
74001,15
74002,4
74003,4
74004,14
74005,14
74006,19
74007,18
74008,6
74009,11
74010,13
74011,9
74012,18
74013,8
74014,10
74015,3
74016,19
74017,18
74018,13
74019,9
74020,1
74021,13
74022,15
74023,8
74024,6
74025,1
74026,4
74027,19
74028,12
74029,1
74030,13
74031,2
74032,15
74033,18
74034,9
74035,8
74036,13
74037,8
74038,9
74039,10
74040,10
74041,9
74042,13
74043,9
74044,8
74045,3
74046,14
74047,5
74048,15
74049,9
74050,2
74051,18
74052,6
74053,19
74054,13
74055,18
74056,6
74057,3
74058,3
74059,4
74060,1
74061,12
74062,11
74063,5
74064,3
74065,4
74066,9
74067,14
74068,13
74069,18
74070,11
74071,19
74072,18
74073,12
74074,8
74075,6
74076,9
74077,3
74078,10
74079,1
74080,16
74081,8
74082,12
74083,6
74084,4
74085,15
74086,5
